bank_id,branch_id,acct_id,close_dt
bank_2,1,581,4754-11-29T00:00:00Z
bank_2,1,582,4754-11-29T00:00:00Z
bank_2,1,583,4754-11-29T00:00:00Z
bank_2,1,584,4754-11-29T00:00:00Z
bank_2,1,585,4754-11-29T00:00:00Z
bank_2,1,586,4754-11-29T00:00:00Z
bank_2,1,587,4754-11-29T00:00:00Z
bank_2,1,588,4754-11-29T00:00:00Z
bank_2,1,589,4754-11-29T00:00:00Z
bank_2,1,590,4754-11-29T00:00:00Z
bank_2,1,591,4754-11-29T00:00:00Z
bank_2,1,592,4754-11-29T00:00:00Z
bank_2,1,593,4754-11-29T00:00:00Z
bank_2,1,594,4754-11-29T00:00:00Z
bank_2,1,595,4754-11-29T00:00:00Z
bank_2,1,596,4754-11-29T00:00:00Z
bank_2,1,597,4754-11-29T00:00:00Z
bank_2,1,598,4754-11-29T00:00:00Z
bank_2,1,599,4754-11-29T00:00:00Z
bank_2,1,600,4754-11-29T00:00:00Z
bank_2,1,601,4754-11-29T00:00:00Z
bank_2,1,602,4754-11-29T00:00:00Z
bank_2,1,603,4754-11-29T00:00:00Z
bank_2,1,604,4754-11-29T00:00:00Z
bank_2,1,605,4754-11-29T00:00:00Z
bank_2,1,606,4754-11-29T00:00:00Z
bank_2,1,607,4754-11-29T00:00:00Z
bank_2,1,608,4754-11-29T00:00:00Z
bank_2,1,609,4754-11-29T00:00:00Z
bank_2,1,610,4754-11-29T00:00:00Z
bank_2,1,611,4754-11-29T00:00:00Z
bank_2,1,612,4754-11-29T00:00:00Z
bank_2,1,613,4754-11-29T00:00:00Z
bank_2,1,614,4754-11-29T00:00:00Z
bank_2,1,615,4754-11-29T00:00:00Z
bank_2,1,616,4754-11-29T00:00:00Z
bank_2,1,617,4754-11-29T00:00:00Z
bank_2,1,618,4754-11-29T00:00:00Z
bank_2,1,619,4754-11-29T00:00:00Z
bank_2,1,620,4754-11-29T00:00:00Z
bank_2,1,621,4754-11-29T00:00:00Z
bank_2,1,622,4754-11-29T00:00:00Z
bank_2,1,623,4754-11-29T00:00:00Z
bank_2,1,624,4754-11-29T00:00:00Z
bank_2,1,625,4754-11-29T00:00:00Z
bank_2,1,626,4754-11-29T00:00:00Z
bank_2,1,627,4754-11-29T00:00:00Z
bank_2,1,628,4754-11-29T00:00:00Z
bank_2,1,629,4754-11-29T00:00:00Z
bank_2,1,630,4754-11-29T00:00:00Z
bank_2,1,631,4754-11-29T00:00:00Z
bank_2,1,632,4754-11-29T00:00:00Z
bank_2,1,633,4754-11-29T00:00:00Z
bank_2,1,634,4754-11-29T00:00:00Z
bank_2,1,635,4754-11-29T00:00:00Z
bank_2,1,636,4754-11-29T00:00:00Z
bank_2,1,637,4754-11-29T00:00:00Z
bank_2,1,638,4754-11-29T00:00:00Z
bank_2,1,639,4754-11-29T00:00:00Z
bank_2,1,640,4754-11-29T00:00:00Z
bank_2,1,641,4754-11-29T00:00:00Z
bank_2,1,642,4754-11-29T00:00:00Z
bank_2,1,643,4754-11-29T00:00:00Z
bank_2,1,644,4754-11-29T00:00:00Z
bank_2,1,645,4754-11-29T00:00:00Z
bank_2,1,646,4754-11-29T00:00:00Z
bank_2,1,647,4754-11-29T00:00:00Z
bank_2,1,648,4754-11-29T00:00:00Z
bank_2,1,649,4754-11-29T00:00:00Z
bank_2,1,650,4754-11-29T00:00:00Z
bank_2,1,651,4754-11-29T00:00:00Z
bank_2,1,652,4754-11-29T00:00:00Z
bank_2,1,653,4754-11-29T00:00:00Z
bank_2,1,654,4754-11-29T00:00:00Z
bank_2,1,655,4754-11-29T00:00:00Z
bank_2,1,656,4754-11-29T00:00:00Z
bank_2,1,657,4754-11-29T00:00:00Z
bank_2,1,658,4754-11-29T00:00:00Z
bank_2,1,659,4754-11-29T00:00:00Z
bank_2,1,660,4754-11-29T00:00:00Z
bank_2,1,661,4754-11-29T00:00:00Z
bank_2,1,662,4754-11-29T00:00:00Z
bank_2,1,663,4754-11-29T00:00:00Z
bank_2,1,664,4754-11-29T00:00:00Z
bank_2,1,665,4754-11-29T00:00:00Z
bank_2,1,666,4754-11-29T00:00:00Z
bank_2,1,667,4754-11-29T00:00:00Z
bank_2,1,668,4754-11-29T00:00:00Z
bank_2,1,669,4754-11-29T00:00:00Z
bank_2,1,670,4754-11-29T00:00:00Z
bank_2,1,671,4754-11-29T00:00:00Z
bank_2,1,672,4754-11-29T00:00:00Z
bank_2,1,673,4754-11-29T00:00:00Z
bank_2,1,674,4754-11-29T00:00:00Z
bank_2,1,675,4754-11-29T00:00:00Z
bank_2,1,676,4754-11-29T00:00:00Z
bank_2,1,677,4754-11-29T00:00:00Z
bank_2,1,678,4754-11-29T00:00:00Z
bank_2,1,679,4754-11-29T00:00:00Z
bank_2,1,680,4754-11-29T00:00:00Z
bank_2,1,681,4754-11-29T00:00:00Z
bank_2,1,682,4754-11-29T00:00:00Z
bank_2,1,683,4754-11-29T00:00:00Z
bank_2,1,684,4754-11-29T00:00:00Z
bank_2,1,685,4754-11-29T00:00:00Z
bank_2,1,686,4754-11-29T00:00:00Z
bank_2,1,687,4754-11-29T00:00:00Z
bank_2,1,688,4754-11-29T00:00:00Z
bank_2,1,689,4754-11-29T00:00:00Z
bank_2,1,690,4754-11-29T00:00:00Z
bank_2,1,691,4754-11-29T00:00:00Z
bank_2,1,692,4754-11-29T00:00:00Z
bank_2,1,693,4754-11-29T00:00:00Z
bank_2,1,694,4754-11-29T00:00:00Z
bank_2,1,695,4754-11-29T00:00:00Z
bank_2,1,696,4754-11-29T00:00:00Z
bank_2,1,697,4754-11-29T00:00:00Z
bank_2,1,698,4754-11-29T00:00:00Z
bank_2,1,699,4754-11-29T00:00:00Z
bank_2,1,700,4754-11-29T00:00:00Z
bank_2,1,701,4754-11-29T00:00:00Z
bank_2,1,702,4754-11-29T00:00:00Z
bank_2,1,703,4754-11-29T00:00:00Z
bank_2,1,704,4754-11-29T00:00:00Z
bank_2,1,705,4754-11-29T00:00:00Z
bank_2,1,706,4754-11-29T00:00:00Z
bank_2,1,707,4754-11-29T00:00:00Z
bank_2,1,708,4754-11-29T00:00:00Z
bank_2,1,709,4754-11-29T00:00:00Z
bank_2,1,710,4754-11-29T00:00:00Z
bank_2,1,711,4754-11-29T00:00:00Z
bank_2,1,712,4754-11-29T00:00:00Z
bank_2,1,713,4754-11-29T00:00:00Z
bank_2,1,714,4754-11-29T00:00:00Z
bank_2,1,715,4754-11-29T00:00:00Z
bank_2,1,716,4754-11-29T00:00:00Z
bank_2,1,717,4754-11-29T00:00:00Z
bank_2,1,718,4754-11-29T00:00:00Z
bank_2,1,719,4754-11-29T00:00:00Z
bank_2,1,720,4754-11-29T00:00:00Z
bank_2,1,721,4754-11-29T00:00:00Z
bank_2,1,722,4754-11-29T00:00:00Z
bank_2,1,723,4754-11-29T00:00:00Z
bank_2,1,724,4754-11-29T00:00:00Z
bank_2,1,725,4754-11-29T00:00:00Z
bank_2,1,726,4754-11-29T00:00:00Z
bank_2,1,727,4754-11-29T00:00:00Z
bank_2,1,728,4754-11-29T00:00:00Z
bank_2,1,729,4754-11-29T00:00:00Z
bank_2,1,730,4754-11-29T00:00:00Z
bank_2,1,731,4754-11-29T00:00:00Z
bank_2,1,732,4754-11-29T00:00:00Z
bank_2,1,733,4754-11-29T00:00:00Z
bank_2,1,734,4754-11-29T00:00:00Z
bank_2,1,735,4754-11-29T00:00:00Z
bank_2,1,736,4754-11-29T00:00:00Z
bank_2,1,737,4754-11-29T00:00:00Z
bank_2,1,738,4754-11-29T00:00:00Z
bank_2,1,739,4754-11-29T00:00:00Z
bank_2,1,740,4754-11-29T00:00:00Z
bank_2,1,741,4754-11-29T00:00:00Z
bank_2,1,742,4754-11-29T00:00:00Z
bank_2,1,743,4754-11-29T00:00:00Z
bank_2,1,744,4754-11-29T00:00:00Z
bank_2,1,745,4754-11-29T00:00:00Z
bank_2,1,746,4754-11-29T00:00:00Z
bank_2,1,747,4754-11-29T00:00:00Z
bank_2,1,748,4754-11-29T00:00:00Z
bank_2,1,749,4754-11-29T00:00:00Z
bank_2,1,750,4754-11-29T00:00:00Z
bank_2,1,751,4754-11-29T00:00:00Z
bank_2,1,752,4754-11-29T00:00:00Z
bank_2,1,753,4754-11-29T00:00:00Z
bank_2,1,754,4754-11-29T00:00:00Z
bank_2,1,755,4754-11-29T00:00:00Z
bank_2,1,756,4754-11-29T00:00:00Z
bank_2,1,757,4754-11-29T00:00:00Z
bank_2,1,758,4754-11-29T00:00:00Z
bank_2,1,759,4754-11-29T00:00:00Z
bank_2,1,760,4754-11-29T00:00:00Z
bank_2,1,761,4754-11-29T00:00:00Z
bank_2,1,762,4754-11-29T00:00:00Z
bank_2,1,763,4754-11-29T00:00:00Z
bank_2,1,764,4754-11-29T00:00:00Z
bank_2,1,765,4754-11-29T00:00:00Z
bank_2,1,766,4754-11-29T00:00:00Z
bank_2,1,767,4754-11-29T00:00:00Z
bank_2,1,768,4754-11-29T00:00:00Z
bank_2,1,769,4754-11-29T00:00:00Z
bank_2,1,770,4754-11-29T00:00:00Z
bank_2,1,771,4754-11-29T00:00:00Z
bank_2,1,772,4754-11-29T00:00:00Z
bank_2,1,773,4754-11-29T00:00:00Z
bank_2,1,774,4754-11-29T00:00:00Z
bank_2,1,775,4754-11-29T00:00:00Z
bank_2,1,776,4754-11-29T00:00:00Z
bank_2,1,777,4754-11-29T00:00:00Z
bank_2,1,778,4754-11-29T00:00:00Z
bank_2,1,779,4754-11-29T00:00:00Z
bank_2,1,780,4754-11-29T00:00:00Z
bank_2,1,781,4754-11-29T00:00:00Z
bank_2,1,782,4754-11-29T00:00:00Z
bank_2,1,783,4754-11-29T00:00:00Z
bank_2,1,784,4754-11-29T00:00:00Z
bank_2,1,785,4754-11-29T00:00:00Z
bank_2,1,786,4754-11-29T00:00:00Z
bank_2,1,787,4754-11-29T00:00:00Z
bank_2,1,788,4754-11-29T00:00:00Z
bank_2,1,789,4754-11-29T00:00:00Z
bank_2,1,790,4754-11-29T00:00:00Z
bank_2,1,791,4754-11-29T00:00:00Z
bank_2,1,792,4754-11-29T00:00:00Z
bank_2,1,793,4754-11-29T00:00:00Z
bank_2,1,794,4754-11-29T00:00:00Z
bank_2,1,795,4754-11-29T00:00:00Z
bank_2,1,796,4754-11-29T00:00:00Z
bank_2,1,797,4754-11-29T00:00:00Z
bank_2,1,798,4754-11-29T00:00:00Z
bank_2,1,799,4754-11-29T00:00:00Z
bank_2,1,800,4754-11-29T00:00:00Z
bank_2,1,801,4754-11-29T00:00:00Z
bank_2,1,802,4754-11-29T00:00:00Z
bank_2,1,803,4754-11-29T00:00:00Z
bank_2,1,804,4754-11-29T00:00:00Z
bank_2,1,805,4754-11-29T00:00:00Z
bank_2,1,806,4754-11-29T00:00:00Z
bank_2,1,807,4754-11-29T00:00:00Z
bank_2,1,808,4754-11-29T00:00:00Z
bank_2,1,809,4754-11-29T00:00:00Z
bank_2,1,810,4754-11-29T00:00:00Z
bank_2,1,811,4754-11-29T00:00:00Z
bank_2,1,812,4754-11-29T00:00:00Z
bank_2,1,813,4754-11-29T00:00:00Z
bank_2,1,814,4754-11-29T00:00:00Z
bank_2,1,815,4754-11-29T00:00:00Z
bank_2,1,816,4754-11-29T00:00:00Z
bank_2,1,817,4754-11-29T00:00:00Z
bank_2,1,818,4754-11-29T00:00:00Z
bank_2,1,819,4754-11-29T00:00:00Z
bank_2,1,820,4754-11-29T00:00:00Z
bank_2,1,821,4754-11-29T00:00:00Z
bank_2,1,822,4754-11-29T00:00:00Z
bank_2,1,823,4754-11-29T00:00:00Z
bank_2,1,824,4754-11-29T00:00:00Z
bank_2,1,825,4754-11-29T00:00:00Z
bank_2,1,826,4754-11-29T00:00:00Z
bank_2,1,827,4754-11-29T00:00:00Z
bank_2,1,828,4754-11-29T00:00:00Z
bank_2,1,829,4754-11-29T00:00:00Z
bank_2,1,830,4754-11-29T00:00:00Z
bank_2,1,831,4754-11-29T00:00:00Z
bank_2,1,832,4754-11-29T00:00:00Z
bank_2,1,833,4754-11-29T00:00:00Z
bank_2,1,834,4754-11-29T00:00:00Z
bank_2,1,835,4754-11-29T00:00:00Z
bank_2,1,836,4754-11-29T00:00:00Z
bank_2,1,837,4754-11-29T00:00:00Z
bank_2,1,838,4754-11-29T00:00:00Z
bank_2,1,839,4754-11-29T00:00:00Z
bank_2,1,840,4754-11-29T00:00:00Z
bank_2,1,841,4754-11-29T00:00:00Z
bank_2,1,842,4754-11-29T00:00:00Z
bank_2,1,843,4754-11-29T00:00:00Z
bank_2,1,844,4754-11-29T00:00:00Z
bank_2,1,845,4754-11-29T00:00:00Z
bank_2,1,846,4754-11-29T00:00:00Z
bank_2,1,847,4754-11-29T00:00:00Z
bank_2,1,848,4754-11-29T00:00:00Z
bank_2,1,849,4754-11-29T00:00:00Z
bank_2,1,850,4754-11-29T00:00:00Z
bank_2,1,851,4754-11-29T00:00:00Z
bank_2,1,852,4754-11-29T00:00:00Z
bank_2,1,853,4754-11-29T00:00:00Z
bank_2,1,854,4754-11-29T00:00:00Z
bank_2,1,855,4754-11-29T00:00:00Z
bank_2,1,856,4754-11-29T00:00:00Z
bank_2,1,857,4754-11-29T00:00:00Z
bank_2,1,858,4754-11-29T00:00:00Z
bank_2,1,859,4754-11-29T00:00:00Z
bank_2,1,860,4754-11-29T00:00:00Z
bank_2,1,861,4754-11-29T00:00:00Z
bank_2,1,862,4754-11-29T00:00:00Z
bank_2,1,863,4754-11-29T00:00:00Z
bank_2,1,864,4754-11-29T00:00:00Z
bank_2,1,865,4754-11-29T00:00:00Z
bank_2,1,866,4754-11-29T00:00:00Z
bank_2,1,867,4754-11-29T00:00:00Z
bank_2,1,868,4754-11-29T00:00:00Z
bank_2,1,869,4754-11-29T00:00:00Z
bank_2,1,870,4754-11-29T00:00:00Z
bank_2,1,871,4754-11-29T00:00:00Z
bank_2,1,872,4754-11-29T00:00:00Z
bank_2,1,873,4754-11-29T00:00:00Z
bank_2,1,874,4754-11-29T00:00:00Z
bank_2,1,875,4754-11-29T00:00:00Z
bank_2,1,876,4754-11-29T00:00:00Z
bank_2,1,877,4754-11-29T00:00:00Z
bank_2,1,878,4754-11-29T00:00:00Z
bank_2,1,879,4754-11-29T00:00:00Z
bank_2,1,880,4754-11-29T00:00:00Z
bank_2,1,881,4754-11-29T00:00:00Z
bank_2,1,882,4754-11-29T00:00:00Z
bank_2,1,883,4754-11-29T00:00:00Z
bank_2,1,884,4754-11-29T00:00:00Z
bank_2,1,885,4754-11-29T00:00:00Z
bank_2,1,886,4754-11-29T00:00:00Z
bank_2,1,887,4754-11-29T00:00:00Z
bank_2,1,888,4754-11-29T00:00:00Z
bank_2,1,889,4754-11-29T00:00:00Z
bank_2,1,890,4754-11-29T00:00:00Z
bank_2,1,891,4754-11-29T00:00:00Z
bank_2,1,892,4754-11-29T00:00:00Z
bank_2,1,893,4754-11-29T00:00:00Z
bank_2,1,894,4754-11-29T00:00:00Z
bank_2,1,895,4754-11-29T00:00:00Z
bank_2,1,896,4754-11-29T00:00:00Z
bank_2,1,897,4754-11-29T00:00:00Z
bank_2,1,898,4754-11-29T00:00:00Z
bank_2,1,899,4754-11-29T00:00:00Z
bank_2,1,900,4754-11-29T00:00:00Z
bank_2,1,901,4754-11-29T00:00:00Z
bank_2,1,902,4754-11-29T00:00:00Z
bank_2,1,903,4754-11-29T00:00:00Z
bank_2,1,904,4754-11-29T00:00:00Z
bank_2,1,905,4754-11-29T00:00:00Z
bank_2,1,906,4754-11-29T00:00:00Z
bank_2,1,907,4754-11-29T00:00:00Z
bank_2,1,908,4754-11-29T00:00:00Z
bank_2,1,909,4754-11-29T00:00:00Z
bank_2,1,910,4754-11-29T00:00:00Z
bank_2,1,911,4754-11-29T00:00:00Z
bank_2,1,912,4754-11-29T00:00:00Z
bank_2,1,913,4754-11-29T00:00:00Z
bank_2,1,914,4754-11-29T00:00:00Z
bank_2,1,915,4754-11-29T00:00:00Z
bank_2,1,916,4754-11-29T00:00:00Z
bank_2,1,917,4754-11-29T00:00:00Z
bank_2,1,918,4754-11-29T00:00:00Z
bank_2,1,919,4754-11-29T00:00:00Z
bank_2,1,920,4754-11-29T00:00:00Z
bank_2,1,921,4754-11-29T00:00:00Z
bank_2,1,922,4754-11-29T00:00:00Z
bank_2,1,923,4754-11-29T00:00:00Z
bank_2,1,924,4754-11-29T00:00:00Z
bank_2,1,925,4754-11-29T00:00:00Z
bank_2,1,926,4754-11-29T00:00:00Z
bank_2,1,927,4754-11-29T00:00:00Z
bank_2,1,928,4754-11-29T00:00:00Z
bank_2,1,929,4754-11-29T00:00:00Z
bank_2,1,930,4754-11-29T00:00:00Z
bank_2,1,931,4754-11-29T00:00:00Z
bank_2,1,932,4754-11-29T00:00:00Z
bank_2,1,933,4754-11-29T00:00:00Z
bank_2,1,934,4754-11-29T00:00:00Z
bank_2,1,935,4754-11-29T00:00:00Z
bank_2,1,936,4754-11-29T00:00:00Z
bank_2,1,937,4754-11-29T00:00:00Z
bank_2,1,938,4754-11-29T00:00:00Z
bank_2,1,939,4754-11-29T00:00:00Z
bank_2,1,940,4754-11-29T00:00:00Z
bank_2,1,941,4754-11-29T00:00:00Z
bank_2,1,942,4754-11-29T00:00:00Z
bank_2,1,943,4754-11-29T00:00:00Z
bank_2,1,944,4754-11-29T00:00:00Z
bank_2,1,945,4754-11-29T00:00:00Z
bank_2,1,946,4754-11-29T00:00:00Z
bank_2,1,947,4754-11-29T00:00:00Z
bank_2,1,948,4754-11-29T00:00:00Z
bank_2,1,949,4754-11-29T00:00:00Z
bank_2,1,950,4754-11-29T00:00:00Z
bank_2,1,951,4754-11-29T00:00:00Z
bank_2,1,952,4754-11-29T00:00:00Z
bank_2,1,953,4754-11-29T00:00:00Z
bank_2,1,954,4754-11-29T00:00:00Z
bank_2,1,955,4754-11-29T00:00:00Z
bank_2,1,956,4754-11-29T00:00:00Z
bank_2,1,957,4754-11-29T00:00:00Z
bank_2,1,958,4754-11-29T00:00:00Z
bank_2,1,959,4754-11-29T00:00:00Z
bank_2,1,960,4754-11-29T00:00:00Z
bank_2,1,961,4754-11-29T00:00:00Z
bank_2,1,962,4754-11-29T00:00:00Z
bank_2,1,963,4754-11-29T00:00:00Z
bank_2,1,964,4754-11-29T00:00:00Z
bank_2,1,965,4754-11-29T00:00:00Z
bank_2,1,966,4754-11-29T00:00:00Z
bank_2,1,967,4754-11-29T00:00:00Z
bank_2,1,968,4754-11-29T00:00:00Z
bank_2,1,969,4754-11-29T00:00:00Z
bank_2,1,970,4754-11-29T00:00:00Z
bank_2,1,971,4754-11-29T00:00:00Z
bank_2,1,972,4754-11-29T00:00:00Z
bank_2,1,973,4754-11-29T00:00:00Z
bank_2,1,974,4754-11-29T00:00:00Z
bank_2,1,975,4754-11-29T00:00:00Z
bank_2,1,976,4754-11-29T00:00:00Z
bank_2,1,977,4754-11-29T00:00:00Z
bank_2,1,978,4754-11-29T00:00:00Z
bank_2,1,979,4754-11-29T00:00:00Z
bank_2,1,980,4754-11-29T00:00:00Z
bank_2,1,981,4754-11-29T00:00:00Z
bank_2,1,982,4754-11-29T00:00:00Z
bank_2,1,983,4754-11-29T00:00:00Z
bank_2,1,984,4754-11-29T00:00:00Z
bank_2,1,985,4754-11-29T00:00:00Z
bank_2,1,986,4754-11-29T00:00:00Z
bank_2,1,987,4754-11-29T00:00:00Z
bank_2,1,988,4754-11-29T00:00:00Z
bank_2,1,989,4754-11-29T00:00:00Z
bank_2,1,990,4754-11-29T00:00:00Z
bank_2,1,991,4754-11-29T00:00:00Z
bank_2,1,992,4754-11-29T00:00:00Z
bank_2,1,993,4754-11-29T00:00:00Z
bank_2,1,994,4754-11-29T00:00:00Z
bank_2,1,995,4754-11-29T00:00:00Z
bank_2,1,996,4754-11-29T00:00:00Z
bank_2,1,997,4754-11-29T00:00:00Z
bank_2,1,998,4754-11-29T00:00:00Z
bank_2,1,999,4754-11-29T00:00:00Z
bank_2,1,1000,4754-11-29T00:00:00Z
bank_2,1,1001,4754-11-29T00:00:00Z
bank_2,1,1002,4754-11-29T00:00:00Z
bank_2,1,1003,4754-11-29T00:00:00Z
bank_2,1,1004,4754-11-29T00:00:00Z
bank_2,1,1005,4754-11-29T00:00:00Z
bank_2,1,1006,4754-11-29T00:00:00Z
bank_2,1,1007,4754-11-29T00:00:00Z
bank_2,1,1008,4754-11-29T00:00:00Z
bank_2,1,1009,4754-11-29T00:00:00Z
bank_2,1,1010,4754-11-29T00:00:00Z
bank_2,1,1011,4754-11-29T00:00:00Z
bank_2,1,1012,4754-11-29T00:00:00Z
bank_2,1,1013,4754-11-29T00:00:00Z
bank_2,1,1014,4754-11-29T00:00:00Z
bank_2,1,1015,4754-11-29T00:00:00Z
bank_2,1,1016,4754-11-29T00:00:00Z
bank_2,1,1017,4754-11-29T00:00:00Z
bank_2,1,1018,4754-11-29T00:00:00Z
bank_2,1,1019,4754-11-29T00:00:00Z
bank_2,1,1020,4754-11-29T00:00:00Z
bank_2,1,1021,4754-11-29T00:00:00Z
bank_2,1,1022,4754-11-29T00:00:00Z
bank_2,1,1023,4754-11-29T00:00:00Z
bank_2,1,1024,4754-11-29T00:00:00Z
bank_2,1,1025,4754-11-29T00:00:00Z
bank_2,1,1026,4754-11-29T00:00:00Z
bank_2,1,1027,4754-11-29T00:00:00Z
bank_2,1,1028,4754-11-29T00:00:00Z
bank_2,1,1029,4754-11-29T00:00:00Z
bank_2,1,1030,4754-11-29T00:00:00Z
bank_2,1,1031,4754-11-29T00:00:00Z
bank_2,1,1032,4754-11-29T00:00:00Z
bank_2,1,1033,4754-11-29T00:00:00Z
bank_2,1,1034,4754-11-29T00:00:00Z
bank_2,1,1035,4754-11-29T00:00:00Z
bank_2,1,1036,4754-11-29T00:00:00Z
bank_2,1,1037,4754-11-29T00:00:00Z
bank_2,1,1038,4754-11-29T00:00:00Z
bank_2,1,1039,4754-11-29T00:00:00Z
bank_2,1,1040,4754-11-29T00:00:00Z
bank_2,1,1041,4754-11-29T00:00:00Z
bank_2,1,1042,4754-11-29T00:00:00Z
bank_2,1,1043,4754-11-29T00:00:00Z
bank_2,1,1044,4754-11-29T00:00:00Z
bank_2,1,1045,4754-11-29T00:00:00Z
bank_2,1,1046,4754-11-29T00:00:00Z
bank_2,1,1047,4754-11-29T00:00:00Z
bank_2,1,1048,4754-11-29T00:00:00Z
bank_2,1,1049,4754-11-29T00:00:00Z
bank_2,1,1050,4754-11-29T00:00:00Z
bank_2,1,1051,4754-11-29T00:00:00Z
bank_2,1,1052,4754-11-29T00:00:00Z
bank_2,1,1053,4754-11-29T00:00:00Z
bank_2,1,1054,4754-11-29T00:00:00Z
bank_2,1,1055,4754-11-29T00:00:00Z
bank_2,1,1056,4754-11-29T00:00:00Z
bank_2,1,1057,4754-11-29T00:00:00Z
bank_2,1,1058,4754-11-29T00:00:00Z
bank_2,1,1059,4754-11-29T00:00:00Z
bank_2,1,1060,4754-11-29T00:00:00Z
bank_2,1,1061,4754-11-29T00:00:00Z
bank_2,1,1062,4754-11-29T00:00:00Z
bank_2,1,1063,4754-11-29T00:00:00Z
bank_2,1,1064,4754-11-29T00:00:00Z
bank_2,1,1065,4754-11-29T00:00:00Z
bank_2,1,1066,4754-11-29T00:00:00Z
bank_2,1,1067,4754-11-29T00:00:00Z
bank_2,1,1068,4754-11-29T00:00:00Z
bank_2,1,1069,4754-11-29T00:00:00Z
bank_2,1,1070,4754-11-29T00:00:00Z
bank_2,1,1071,4754-11-29T00:00:00Z
bank_2,1,1072,4754-11-29T00:00:00Z
bank_2,1,1073,4754-11-29T00:00:00Z
bank_2,1,1074,4754-11-29T00:00:00Z
bank_2,1,1075,4754-11-29T00:00:00Z
bank_2,1,1076,4754-11-29T00:00:00Z
bank_2,1,1077,4754-11-29T00:00:00Z
bank_2,1,1078,4754-11-29T00:00:00Z
bank_2,1,1079,4754-11-29T00:00:00Z
bank_2,1,1080,4754-11-29T00:00:00Z
bank_2,1,1081,4754-11-29T00:00:00Z
bank_2,1,1082,4754-11-29T00:00:00Z
bank_2,1,1083,4754-11-29T00:00:00Z
bank_2,1,1084,4754-11-29T00:00:00Z
bank_2,1,1085,4754-11-29T00:00:00Z
bank_2,1,1086,4754-11-29T00:00:00Z
bank_2,1,1087,4754-11-29T00:00:00Z
bank_2,1,1088,4754-11-29T00:00:00Z
bank_2,1,1089,4754-11-29T00:00:00Z
bank_2,1,1090,4754-11-29T00:00:00Z
bank_2,1,1091,4754-11-29T00:00:00Z
bank_2,1,1092,4754-11-29T00:00:00Z
bank_2,1,1093,4754-11-29T00:00:00Z
bank_2,1,1094,4754-11-29T00:00:00Z
bank_2,1,1095,4754-11-29T00:00:00Z
bank_2,1,1096,4754-11-29T00:00:00Z
bank_2,1,1097,4754-11-29T00:00:00Z
bank_2,1,1098,4754-11-29T00:00:00Z
bank_2,1,1099,4754-11-29T00:00:00Z
bank_2,1,1100,4754-11-29T00:00:00Z
bank_2,1,1101,4754-11-29T00:00:00Z
bank_2,1,1102,4754-11-29T00:00:00Z
bank_2,1,1103,4754-11-29T00:00:00Z
bank_2,1,1104,4754-11-29T00:00:00Z
bank_2,1,1105,4754-11-29T00:00:00Z
bank_2,1,1106,4754-11-29T00:00:00Z
bank_2,1,1107,4754-11-29T00:00:00Z
bank_2,1,1108,4754-11-29T00:00:00Z
bank_2,1,1109,4754-11-29T00:00:00Z
bank_2,1,1110,4754-11-29T00:00:00Z
bank_2,1,1111,4754-11-29T00:00:00Z
bank_2,1,1112,4754-11-29T00:00:00Z
bank_2,1,1113,4754-11-29T00:00:00Z
bank_2,1,1114,4754-11-29T00:00:00Z
bank_2,1,1115,4754-11-29T00:00:00Z
bank_2,1,1116,4754-11-29T00:00:00Z
bank_2,1,1117,4754-11-29T00:00:00Z
bank_2,1,1118,4754-11-29T00:00:00Z
bank_2,1,1119,4754-11-29T00:00:00Z
bank_2,1,1120,4754-11-29T00:00:00Z
bank_2,1,1121,4754-11-29T00:00:00Z
bank_2,1,1122,4754-11-29T00:00:00Z
bank_2,1,1123,4754-11-29T00:00:00Z
bank_2,1,1124,4754-11-29T00:00:00Z
bank_2,1,1125,4754-11-29T00:00:00Z
bank_2,1,1126,4754-11-29T00:00:00Z
bank_2,1,1127,4754-11-29T00:00:00Z
bank_2,1,1128,4754-11-29T00:00:00Z
bank_2,1,1129,4754-11-29T00:00:00Z
bank_2,1,1130,4754-11-29T00:00:00Z
bank_2,1,1131,4754-11-29T00:00:00Z
bank_2,1,1132,4754-11-29T00:00:00Z
bank_2,1,1133,4754-11-29T00:00:00Z
bank_2,1,1134,4754-11-29T00:00:00Z
bank_2,1,1135,4754-11-29T00:00:00Z
bank_2,1,1136,4754-11-29T00:00:00Z
bank_2,1,1137,4754-11-29T00:00:00Z
bank_2,1,1138,4754-11-29T00:00:00Z
bank_2,1,1139,4754-11-29T00:00:00Z
bank_2,1,1140,4754-11-29T00:00:00Z
bank_2,1,1141,4754-11-29T00:00:00Z
bank_2,1,1142,4754-11-29T00:00:00Z
bank_2,1,1143,4754-11-29T00:00:00Z
bank_2,1,1144,4754-11-29T00:00:00Z
bank_2,1,1145,4754-11-29T00:00:00Z
bank_2,1,1146,4754-11-29T00:00:00Z
bank_2,1,1147,4754-11-29T00:00:00Z
bank_2,1,1148,4754-11-29T00:00:00Z
bank_2,1,1149,4754-11-29T00:00:00Z
bank_2,1,1150,4754-11-29T00:00:00Z
bank_2,1,1151,4754-11-29T00:00:00Z
bank_2,1,1152,4754-11-29T00:00:00Z
bank_2,1,1153,4754-11-29T00:00:00Z
bank_2,1,1154,4754-11-29T00:00:00Z
bank_2,1,1155,4754-11-29T00:00:00Z
