acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
456,DavidAcevedo,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66265.39,2,bank_3,David,Acevedo,87685 Warren Common,Tateborough,IN,US,12859,M,1952-01-24,622-49-2183,,
457,DominiqueCox,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50796.04,2,bank_3,Dominique,Cox,561 Bond Shores,Lake Jenniferborough,ND,US,43909,F,1948-06-09,819-39-4282,,
458,AlisonKemp,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75386.3,2,bank_3,Alison,Kemp,18979 Luke Villages Suite 719,Christopherton,KS,US,31653,F,1975-01-24,792-92-7672,,
459,KathrynGolden,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50029.8,2,bank_3,Kathryn,Golden,6505 Allen Extension Apt. 099,Port Randy,WA,US,55193,F,1999-07-26,547-81-5099,,
460,CrystalRoberts,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67984.85,2,bank_3,Crystal,Roberts,43788 Carol Groves Suite 696,Williamsfort,AL,US,51882,F,1986-12-13,525-97-4661,,
461,ChristopherAdams,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55106.58,2,bank_3,Christopher,Adams,2611 Amber Points Suite 653,North Debra,IN,US,90694,M,1969-07-18,047-70-0523,,
462,BrianWarren,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62158.31,2,bank_3,Brian,Warren,333 Dustin Throughway,Ronaldmouth,OK,US,87594,M,2001-04-23,604-71-0348,,
463,JamesPonce,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83206.24,2,bank_3,James,Ponce,9320 Ball Circles Suite 538,Mathisview,NC,US,45125,M,1959-10-08,267-93-1092,,
464,TeresaAdams,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63224.24,2,bank_3,Teresa,Adams,07251 Melissa Shoal,Parkerville,WY,US,20732,F,1990-08-26,197-66-9567,,
465,JohnBenson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50288.7,2,bank_3,John,Benson,35542 Leonard Park Apt. 070,West Seanmouth,UT,US,73502,M,1953-09-04,779-32-8854,,
466,JulieMorris,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91278.89,2,bank_3,Julie,Morris,4346 Johnson Loaf,North Kimberly,GA,US,92128,F,1943-03-18,865-73-7985,,
467,CassandraJohnson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76951.15,2,bank_3,Cassandra,Johnson,429 Caldwell Track Apt. 581,West Glennfurt,AR,US,72396,F,1999-10-04,367-90-7324,,
468,JohnPage,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94129.6,2,bank_3,John,Page,6385 Winters Ford Suite 464,Copelandburgh,SC,US,42942,M,1999-03-06,418-13-1417,,
469,CherylBell,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63427.73,2,bank_3,Cheryl,Bell,251 Mills Meadow,East Taylorberg,AR,US,12554,F,1966-08-10,266-65-5940,,
470,RyanBowman,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65990.26,2,bank_3,Ryan,Bowman,9185 Winters Fall,Paulmouth,NM,US,45171,M,1957-03-18,482-99-5959,,
471,ChelseyMueller,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51542.19,2,bank_3,Chelsey,Mueller,939 Marie Coves,Burtonshire,MT,US,15240,F,1983-06-17,892-19-9172,,
472,DennisDixon,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75380.3,2,bank_3,Dennis,Dixon,6755 Rollins Square,Townsendborough,NV,US,88072,M,1955-07-29,519-87-0132,,
473,JeremyCooley,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94738.22,2,bank_3,Jeremy,Cooley,61341 Judith Junctions,North Amber,HI,US,53831,M,1972-07-27,002-06-0250,,
474,JulieKelly,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50089.3,2,bank_3,Julie,Kelly,462 Farrell Hollow,New Karafurt,ID,US,52337,F,1962-05-01,127-73-3189,,
475,ChristopherMann,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78876.11,2,bank_3,Christopher,Mann,1528 Price Station,Lake Josephburgh,MA,US,67660,M,1990-07-26,205-95-2186,,
476,TammyNguyen,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62016.67,2,bank_3,Tammy,Nguyen,8041 Aaron Stravenue,Sonyachester,AZ,US,64678,F,1981-01-17,422-18-1850,,
477,ToddMoyer,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84343.06,2,bank_3,Todd,Moyer,3544 Tucker Shoals Apt. 022,Tylerfort,LA,US,61082,M,1982-06-27,881-96-2897,,
478,AmyPerez,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96273.24,2,bank_3,Amy,Perez,3476 Patricia Terrace Apt. 293,East Kevin,OK,US,63189,F,1946-03-26,136-35-2318,,
479,JamesStephens,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74217.86,2,bank_3,James,Stephens,5549 Samantha Road,Nixonhaven,WI,US,52381,M,1948-08-30,226-11-4554,,
480,MichealAdams,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93838.12,2,bank_3,Micheal,Adams,04836 Justin Mission,Waltersburgh,UT,US,25921,M,1972-02-22,098-38-7582,,
481,BrianBaker,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69285.28,2,bank_3,Brian,Baker,7660 Heather Villages,Richardchester,UT,US,19550,M,1958-09-03,841-50-2643,,
482,EricReid,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60884.58,2,bank_3,Eric,Reid,984 Nicholas Route Suite 170,New Nicole,MD,US,51282,M,1982-05-08,587-98-6544,,
483,NancyMckenzie,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71134.51,2,bank_3,Nancy,Mckenzie,523 Kyle Loop Apt. 946,Troyfurt,NH,US,93761,F,1991-10-07,493-66-6075,,
484,RebeccaBailey,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82930.06,2,bank_3,Rebecca,Bailey,7878 Riley Gardens Apt. 673,Andradeborough,CA,US,33708,F,1977-09-17,704-36-7605,,
485,DeniseFuller,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90117.58,2,bank_3,Denise,Fuller,839 Andrew Unions,Mathewsside,NM,US,61442,F,1984-01-12,843-83-8707,,
486,ChadHunt,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83849.38,2,bank_3,Chad,Hunt,935 Alejandra Creek Suite 131,Christopherview,UT,US,29322,M,1943-02-06,003-26-4836,,
487,JenniferHawkins,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53592.13,2,bank_3,Jennifer,Hawkins,356 Cook Mews,West Melissa,AL,US,08092,F,1943-04-06,452-54-9511,,
488,RobertHarper,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89774.42,2,bank_3,Robert,Harper,6851 Miller Square,West Glennport,TN,US,65393,M,1962-12-23,279-76-9934,,
489,HeatherDavis,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56626.05,2,bank_3,Heather,Davis,28251 Reyes Path,Jonesbury,HI,US,48523,F,1962-11-04,425-50-8947,,
490,SierraBaker,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55753.0,2,bank_3,Sierra,Baker,62122 Brittany Place Apt. 862,Mistybury,MD,US,61382,F,1949-10-21,389-80-5860,,
491,DavidGibson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60617.39,2,bank_3,David,Gibson,230 Henry Cliffs,Doyletown,RI,US,77261,M,1987-02-07,387-83-8678,,
492,MichaelAustin,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58710.58,2,bank_3,Michael,Austin,014 Wise Ridges,Ricestad,SC,US,49758,M,2002-04-25,643-56-4436,,
493,JosephBest,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59658.21,2,bank_3,Joseph,Best,0881 Kevin Club,Mccarthyberg,ND,US,74505,M,1947-10-29,253-56-1223,,
494,LisaTerry,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60025.41,2,bank_3,Lisa,Terry,63584 Kaufman Estate Apt. 350,South Zacharyborough,AR,US,56942,F,1946-11-04,800-84-1018,,
495,CliffordMorrow,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76765.0,2,bank_3,Clifford,Morrow,82366 Smith Crossing Suite 320,Tonyaburgh,NC,US,59785,M,1971-12-14,243-14-5296,,
496,MichaelKelly,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93015.18,2,bank_3,Michael,Kelly,8941 Ramirez Well Apt. 765,Lake Pamela,HI,US,42867,M,1942-04-21,694-75-8206,,
497,JessicaHogan,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76270.52,2,bank_3,Jessica,Hogan,14340 Mooney Forge,New Brianna,OH,US,31104,F,1986-05-15,377-77-8875,,
498,KevinAlvarado,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82869.66,2,bank_3,Kevin,Alvarado,641 Bowen Heights,Alexbury,GA,US,68815,M,1995-05-11,233-36-0292,,
499,GregoryBarker,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89114.86,2,bank_3,Gregory,Barker,509 Morgan Pass Suite 123,Shirleystad,MA,US,19910,M,1972-06-04,873-72-3519,,
500,BreannaScott,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99505.33,2,bank_3,Breanna,Scott,9749 Trevino Common Suite 081,West Ryanshire,DC,US,81365,F,1956-08-02,692-08-7233,,
501,PaulaJohns,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63714.61,2,bank_3,Paula,Johns,7026 Gomez Coves,Kellyhaven,FL,US,56058,F,1942-01-01,324-98-3178,,
502,LisaGibson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97102.25,2,bank_3,Lisa,Gibson,954 Kathy Fork,Reynoldsbury,CA,US,67655,F,1956-10-20,002-04-1909,,
503,RichardBaker,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59777.01,2,bank_3,Richard,Baker,225 Shannon Park Apt. 727,West Walter,GA,US,02752,M,1993-11-21,326-10-1290,,
504,DavidHarris,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59639.8,2,bank_3,David,Harris,24487 David Harbors Suite 551,New Jennifertown,GA,US,61959,M,1999-01-01,267-31-0440,,
505,JaimeCardenas,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89794.09,2,bank_3,Jaime,Cardenas,267 Williams Dam,Port Richardmouth,WI,US,00872,M,1990-12-22,892-54-5219,,
506,VictoriaNovak,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53948.08,2,bank_3,Victoria,Novak,9046 Kyle Prairie Apt. 082,Lake Scotttown,MI,US,28815,F,1958-01-06,150-54-9270,,
507,AndrewVasquez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95061.46,2,bank_3,Andrew,Vasquez,6614 Christopher Squares Apt. 976,Jonathanside,IN,US,37850,M,1986-01-30,227-37-6070,,
508,SamanthaSherman,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95155.54,2,bank_3,Samantha,Sherman,070 Ashley Locks Suite 839,South Gregorymouth,ME,US,48185,F,1977-07-06,264-74-7062,,
509,BradleyJones,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85106.47,2,bank_3,Bradley,Jones,1148 Brittany Rapids Suite 631,South Jasonmouth,TN,US,54613,M,1981-11-09,810-46-0482,,
510,SaraRios,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84830.86,2,bank_3,Sara,Rios,5475 Nicole Loop Suite 416,South Davidstad,MD,US,92317,F,1963-02-23,558-09-2944,,
511,NicoleHolland,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73977.81,2,bank_3,Nicole,Holland,55251 Brandon Spur Suite 850,Donaldville,WV,US,42644,F,1989-02-06,671-33-2255,,
512,KimberlyWilliams,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53537.07,2,bank_3,Kimberly,Williams,45069 Hansen Corner Suite 999,South Thomasburgh,OR,US,66348,F,1981-01-18,110-33-1353,,
513,JosephWise,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67290.99,2,bank_3,Joseph,Wise,966 Morris Burgs,Victorton,IN,US,20722,M,2004-01-20,864-73-0219,,
514,BrandonHudson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88036.37,2,bank_3,Brandon,Hudson,547 Jeffrey Ramp,Melissaburgh,NM,US,60272,M,2000-06-17,833-95-0050,,
515,JustinJohnson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79384.63,2,bank_3,Justin,Johnson,98066 April Crossing,East Angela,MD,US,81790,M,1950-04-15,345-49-1247,,
516,JoyceGriffith,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65292.32,2,bank_3,Joyce,Griffith,15975 Sanders Common Apt. 975,East Kendrabury,AR,US,74476,F,1984-09-15,789-59-6470,,
517,AustinKane,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58609.92,2,bank_3,Austin,Kane,824 Macdonald Parkway,Williamfurt,NM,US,19554,M,1945-04-24,047-39-9251,,
518,ShaneGreen,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60533.05,2,bank_3,Shane,Green,86684 Elizabeth Valleys,Carlsonmouth,ID,US,19430,M,1969-09-01,688-09-3631,,
519,WendyKent,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76708.55,2,bank_3,Wendy,Kent,67421 Patricia Route Suite 776,Hannahton,MD,US,54519,F,1992-01-17,123-42-5377,,
520,RobertSimon,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85001.56,2,bank_3,Robert,Simon,075 Cathy Keys Apt. 221,New Joshuaville,MS,US,85579,M,2003-06-24,697-20-4269,,
521,JenniferMccoy,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97214.52,2,bank_3,Jennifer,Mccoy,79296 Evans Courts Suite 766,Port Diana,UT,US,84569,F,1977-11-30,716-15-1688,,
522,MarkMartin,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89031.65,2,bank_3,Mark,Martin,20269 Christopher Trail Apt. 616,Natalieville,AZ,US,68807,M,1987-08-21,083-03-0678,,
523,JesseLester,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85305.65,2,bank_3,Jesse,Lester,949 Michelle Mission,South Emilyborough,MN,US,25034,M,1997-01-03,089-19-8931,,
524,CarlRamos,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81640.84,2,bank_3,Carl,Ramos,1057 Steven Pass Suite 011,Evansport,AR,US,25622,M,1948-04-28,106-48-5274,,
525,BaileyKent,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99900.15,2,bank_3,Bailey,Kent,9066 Sanchez Ville,Port Rachel,LA,US,32207,F,1992-09-10,087-04-9395,,
526,StevenJarvis,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80474.64,2,bank_3,Steven,Jarvis,63523 Joseph Viaduct,New Christopher,IA,US,30175,M,2003-11-14,072-02-3713,,
527,JamieWilcox,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89082.9,2,bank_3,Jamie,Wilcox,4073 Ethan View Apt. 225,Thorntonmouth,UT,US,06442,F,1976-03-16,106-06-4022,,
528,DonaldBanks,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70104.32,2,bank_3,Donald,Banks,410 Amanda Cove Suite 902,Timothybury,NH,US,70762,M,1986-07-15,835-65-9978,,
529,JessicaPowell,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56967.29,2,bank_3,Jessica,Powell,2723 Alex Prairie,Hillbury,KY,US,31339,F,1958-12-18,788-31-7113,,
530,KimberlyBishop,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68358.96,2,bank_3,Kimberly,Bishop,3999 Jose Greens,New Victoriaburgh,NY,US,04730,F,1985-02-15,644-75-8805,,
531,JosephTaylor,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89617.67,2,bank_3,Joseph,Taylor,5721 Dodson Parks Apt. 158,Kimfort,OR,US,00900,M,1962-09-29,304-46-6154,,
532,DebraMartinez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75405.25,2,bank_3,Debra,Martinez,56163 Breanna Causeway,New Davidton,NM,US,77873,F,1976-03-05,288-72-7602,,
533,MelissaBriggs,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74778.0,2,bank_3,Melissa,Briggs,78946 Michael Extension Apt. 439,East Morgan,PA,US,04772,F,1962-08-07,197-25-4396,,
534,CynthiaRoberts,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60401.67,2,bank_3,Cynthia,Roberts,999 Butler Skyway,West Ryan,VA,US,27715,F,1964-12-23,015-08-7026,,
535,JamesSexton,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68122.25,2,bank_3,James,Sexton,0605 Emily Trace Suite 885,Lake Ronald,AR,US,46844,M,1974-10-12,068-32-0060,,
536,TerriHarvey,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87469.54,2,bank_3,Terri,Harvey,961 Julian Hollow Suite 124,Crystalmouth,RI,US,76499,F,1962-10-13,747-12-3187,,
537,AndreaHogan,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70859.03,2,bank_3,Andrea,Hogan,3177 Cooper Knolls,Lake William,NE,US,95936,F,1944-03-02,801-80-4788,,
538,JeffreyGuerrero,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58782.01,2,bank_3,Jeffrey,Guerrero,63888 Ramirez Springs,Port Raymond,PA,US,18949,M,1953-07-17,405-31-7884,,
539,RobertSchwartz,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97940.33,2,bank_3,Robert,Schwartz,1308 Black Springs,Lake Kimburgh,OK,US,44627,M,1953-03-19,839-06-9334,,
540,ThomasRoman,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96653.93,2,bank_3,Thomas,Roman,13867 Pamela Lights Suite 913,Port Davidfurt,NE,US,70046,M,1952-09-16,278-25-9599,,
541,BrittanyBenton,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93029.36,2,bank_3,Brittany,Benton,907 Mejia Corner Suite 073,West Mark,MN,US,42166,F,1961-02-25,854-26-1457,,
542,LauraHoffman,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74463.75,2,bank_3,Laura,Hoffman,274 Brian Mills,Lake Ashleyburgh,DC,US,51564,F,1980-08-21,749-41-0342,,
543,PaulSmith,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99336.05,2,bank_3,Paul,Smith,15197 Spears Crossroad Suite 184,Gibsonhaven,LA,US,32911,M,1946-04-17,548-57-8613,,
544,ChadAyers,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53565.36,2,bank_3,Chad,Ayers,69960 Jones Ramp Apt. 072,Lake Tonyshire,LA,US,46663,M,1953-09-27,424-09-6708,,
545,CourtneyWilson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82746.41,2,bank_3,Courtney,Wilson,29434 Benjamin Extensions,Wellsville,KY,US,27137,F,1946-04-09,866-24-6312,,
546,NicoleFloyd,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51605.87,2,bank_3,Nicole,Floyd,0409 Christine Overpass Suite 065,East Ericberg,CT,US,61460,F,2001-11-25,505-04-3719,,
547,SharonChang,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67223.8,2,bank_3,Sharon,Chang,04807 Anderson Meadows,New Rebeccaburgh,CO,US,26743,F,1944-03-09,824-46-6730,,
548,ChristineAndersen,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77993.27,2,bank_3,Christine,Andersen,5719 Gaines Dale Suite 810,Lake Tinatown,TX,US,40324,F,1993-06-11,540-58-6365,,
549,KaylaGreen,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74148.6,2,bank_3,Kayla,Green,5424 Ford Passage,Stevenston,PA,US,26292,F,1977-09-17,131-15-7829,,
550,LisaBurke,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71821.51,2,bank_3,Lisa,Burke,58861 Silva Via Apt. 019,Griffithville,WI,US,68095,F,2001-05-22,366-14-0394,,
551,ElizabethBailey,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96868.87,2,bank_3,Elizabeth,Bailey,6320 Meyer Road,North Nicholas,OR,US,53548,F,1954-11-17,122-56-0303,,
552,MichaelSilva,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94168.73,2,bank_3,Michael,Silva,3158 Woods Shoal Apt. 429,New Dennis,TN,US,05884,M,1956-11-16,255-02-4195,,
553,DawnJacobs,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94531.03,2,bank_3,Dawn,Jacobs,3999 Stephanie Loop,Nelsonmouth,NY,US,47584,F,1953-02-08,473-65-7999,,
554,LauraAllen,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89003.72,2,bank_3,Laura,Allen,175 Larsen Prairie,Jaimeberg,OH,US,94264,F,1964-10-24,590-72-8263,,
555,DavidAnderson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60077.52,2,bank_3,David,Anderson,10914 Megan Spur Apt. 635,Jeffreyborough,IN,US,08891,M,2002-04-06,621-82-2371,,
556,JoeCruz,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83062.01,2,bank_3,Joe,Cruz,13882 Hernandez Dale,Garyside,ND,US,15355,M,1946-08-27,241-78-0978,,
557,JenniferPatel,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68498.1,2,bank_3,Jennifer,Patel,26299 Williams Mountain Apt. 133,West Victoriaport,MS,US,82793,F,1979-02-13,589-80-4213,,
558,DuaneHarris,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94441.73,2,bank_3,Duane,Harris,1660 Meyer Underpass,Kimberlyburgh,MD,US,12556,M,1968-03-16,025-20-9544,,
559,RebeccaJordan,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67219.76,2,bank_3,Rebecca,Jordan,91844 Molly Run Apt. 909,Wallacebury,DE,US,82827,F,1952-03-09,303-14-5978,,
560,SethHunt,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79838.39,2,bank_3,Seth,Hunt,309 Stone Village,North Dianafurt,AR,US,36295,M,1971-12-14,094-20-1051,,
561,EddieHolmes,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91347.29,2,bank_3,Eddie,Holmes,8849 Kayla Groves,New Michaelside,MI,US,22139,M,1948-05-17,116-06-9431,,
562,NicoleHolt,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66442.86,2,bank_3,Nicole,Holt,09661 Smith Turnpike Suite 293,North Angelaland,MN,US,75158,F,1967-10-17,587-10-0619,,
563,MatthewRoss,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56065.04,2,bank_3,Matthew,Ross,47989 Tucker Villages Apt. 020,West Cory,NH,US,79831,M,1960-02-05,078-83-1276,,
564,BenjaminMartinez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67842.93,2,bank_3,Benjamin,Martinez,403 Drew Estate Suite 521,East Michaelside,VT,US,06641,M,2003-02-11,231-37-7302,,
565,CassandraAnderson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63519.64,2,bank_3,Cassandra,Anderson,8226 Shannon Circle Apt. 968,Lake Tina,NM,US,19741,F,1956-10-30,037-66-8414,,
566,LindaRowe,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67552.57,2,bank_3,Linda,Rowe,57101 Thomas Shoal Apt. 891,New Joshuahaven,WI,US,80681,F,2003-12-21,013-71-9090,,
567,JessicaPage,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98837.03,2,bank_3,Jessica,Page,805 Kirby Glen,Port Timothyview,KS,US,63449,F,1959-09-09,301-31-3169,,
568,RachelEllis,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92974.83,2,bank_3,Rachel,Ellis,13898 Stacy Ranch,Fritzmouth,KY,US,73161,F,1947-08-17,799-02-8402,,
569,RodneyGeorge,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79227.87,2,bank_3,Rodney,George,448 Anderson Squares Suite 734,Moorestad,MO,US,05800,M,1960-04-28,253-01-6289,,
570,NathanLewis,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91993.51,2,bank_3,Nathan,Lewis,1967 Tracy Neck,West Alicia,TN,US,14776,M,1965-01-07,458-94-2823,,
